29,shadows,6.32013
29,frame_time_ms,11.0971
29,virtual_size,1172.88
29,allocated_size,1776.66
29,color_size,3365.59
29,color_size undo_redo,0
30,paths,2.76259
30,colors,2.45248
30,shadows,6.20646
30,frame_time_ms,11.4215
30,virtual_size,1172.88
30,allocated_size,1776.66
30,color_size,3365.59
30,color_size undo_redo,0
31,paths,2.79347
31,colors,2.00602
31,shadows,6.20646
31,frame_time_ms,11.006
31,virtual_size,1172.88
31,allocated_size,1776.66
31,color_size,3365.59
31,color_size undo_redo,0
32,paths,3.33517
32,colors,1.9968
32,shadows,6.1993
32,frame_time_ms,11.5313
32,virtual_size,1172.88
32,allocated_size,1776.66
32,color_size,3365.59
32,color_size undo_redo,0
33,paths,2.78528
33,colors,1.98042
33,shadows,6.2505
33,frame_time_ms,11.0162
33,virtual_size,1172.88
33,allocated_size,1776.66
33,color_size,3365.59
33,color_size undo_redo,0
34,paths,3.0935
34,colors,2.52211
34,shadows,6.17478
34,frame_time_ms,11.7904
34,virtual_size,1172.88
34,allocated_size,1776.66
34,color_size,3365.59
34,color_size undo_redo,0
35,paths,3.32902
35,colors,1.98042
35,shadows,6.17779
35,frame_time_ms,11.4872
35,virtual_size,1172.88
35,allocated_size,1776.66
35,color_size,3365.59
35,color_size undo_redo,0
36,paths,3.36282
36,colors,2.0111
36,shadows,6.28518
36,frame_time_ms,11.6591
36,virtual_size,1172.88
36,allocated_size,1776.66
36,color_size,3365.59
36,color_size undo_redo,0
37,paths,2.77504
37,colors,2.65011
37,shadows,6.18906
37,frame_time_ms,11.6142
37,virtual_size,1172.88
37,allocated_size,1776.66
37,color_size,3365.59
37,color_size undo_redo,0
38,paths,2.77168
38,colors,2.32634
38,shadows,6.2935
38,frame_time_ms,11.3915
38,virtual_size,1172.88
38,allocated_size,1776.66
38,color_size,3365.59
38,color_size undo_redo,0
39,paths,3.34445
39,colors,2.00192
39,shadows,6.28122
39,frame_time_ms,11.6276
39,virtual_size,1172.88
39,allocated_size,1776.66
39,color_size,3365.59
39,color_size undo_redo,0
40,paths,2.7648
40,colors,1.99782
40,shadows,6.20442
40,frame_time_ms,10.967
40,virtual_size,1172.88
40,allocated_size,1776.66
40,color_size,3365.59
40,color_size undo_redo,0
41,paths,2.81498
41,colors,2.28864
41,shadows,6.13898
41,frame_time_ms,11.2426
41,virtual_size,1172.88
41,allocated_size,1776.66
41,color_size,3365.59
41,color_size undo_redo,0
42,paths,2.7433
42,colors,2.37773
42,shadows,6.14384
42,frame_time_ms,11.2649
42,virtual_size,1172.88
42,allocated_size,1776.66
42,color_size,3365.59
42,color_size undo_redo,0
43,paths,3.09453
43,colors,1.98144
43,shadows,6.47034
43,frame_time_ms,11.5463
43,virtual_size,1172.88
43,allocated_size,1776.66
43,color_size,3365.59
43,color_size undo_redo,0
44,paths,3.09043
44,colors,2.03162
44,shadows,6.16448
44,frame_time_ms,11.2865
44,virtual_size,1172.88
44,allocated_size,1776.66
44,color_size,3365.59
44,color_size undo_redo,0
45,paths,2.79846
45,colors,2.01318
45,shadows,6.14685
45,frame_time_ms,10.9585
45,virtual_size,1172.88
45,allocated_size,1776.66
45,color_size,3365.59
45,color_size undo_redo,0
46,paths,2.79654
46,colors,2.27514
46,shadows,6.16653
46,frame_time_ms,11.2382
46,virtual_size,1172.88
46,allocated_size,1776.66
46,color_size,3365.59
46,color_size undo_redo,0
47,paths,3.0464
47,colors,2.00192
47,shadows,6.15731
47,frame_time_ms,11.2056
47,virtual_size,1172.88
47,allocated_size,1776.66
47,color_size,3365.59
47,color_size undo_redo,0
48,paths,3.3065
48,colors,1.98861
48,shadows,6.11328
48,frame_time_ms,11.4084
48,virtual_size,1172.88
48,allocated_size,1776.66
48,color_size,3365.59
48,color_size undo_redo,0
49,paths,2.76685
49,colors,1.96915
49,shadows,6.14093
49,frame_time_ms,10.8769
49,virtual_size,1172.88
49,allocated_size,1776.66
49,color_size,3365.59
49,color_size undo_redo,0
50,paths,2.76275
50,colors,2.03878
50,shadows,6.10205
50,frame_time_ms,10.9036
50,virtual_size,1172.88
50,allocated_size,1776.66
50,color_size,3365.59
50,color_size undo_redo,0
51,paths,2.82726
51,colors,1.94867
51,shadows,6.28218
51,frame_time_ms,11.0581
51,virtual_size,1172.88
51,allocated_size,1776.66
51,color_size,3365.59
51,color_size undo_redo,0
52,paths,3.34445
52,colors,1.97734
52,shadows,6.26256
52,frame_time_ms,11.5844
52,virtual_size,1172.88
52,allocated_size,1776.66
52,color_size,3365.59
52,color_size undo_redo,0
53,paths,2.77402
53,colors,1.99366
53,shadows,6.16141
53,frame_time_ms,10.9291
53,virtual_size,1172.88
53,allocated_size,1776.66
53,color_size,3365.59
53,color_size undo_redo,0
54,paths,2.83341
54,colors,2.26918
54,shadows,6.09475
54,frame_time_ms,11.1973
54,virtual_size,1172.88
54,allocated_size,1776.66
54,color_size,3365.59
54,color_size undo_redo,0
55,paths,2.74125
55,colors,2.3079
55,shadows,6.14198
55,frame_time_ms,11.1911
55,virtual_size,1172.88
55,allocated_size,1776.66
55,color_size,3365.59
55,color_size undo_redo,0
56,paths,3.46317
56,colors,1.95072
56,shadows,6.10816
56,frame_time_ms,11.522
56,virtual_size,1172.88
56,allocated_size,1776.66
56,color_size,3365.59
56,color_size undo_redo,0
57,paths,3.08531
57,colors,1.97837
57,shadows,6.26672
57,frame_time_ms,11.3304
57,virtual_size,1172.88
57,allocated_size,1776.66
57,color_size,3365.59
57,color_size undo_redo,0
58,paths,2.76566
58,colors,2.00192
58,shadows,6.42458
58,frame_time_ms,11.1922
58,virtual_size,1172.88
58,allocated_size,1776.66
58,color_size,3365.59
58,color_size undo_redo,0
59,paths,2.75456
59,colors,2.43814
59,shadows,6.23715
59,frame_time_ms,11.4299
59,virtual_size,1172.88
59,allocated_size,1776.66
59,color_size,3365.59
59,color_size undo_redo,0
60,paths,3.03718
60,colors,1.98861
60,shadows,6.09587
60,frame_time_ms,11.1217
60,virtual_size,1172.88
60,allocated_size,1776.66
60,color_size,3365.59
60,color_size undo_redo,0
61,paths,3.28909
61,colors,1.98963
61,shadows,6.15731
61,frame_time_ms,11.436
61,virtual_size,1172.88
61,allocated_size,1776.66
61,color_size,3365.59
61,color_size undo_redo,0
62,paths,2.78323
62,colors,1.96403
62,shadows,6.1143
62,frame_time_ms,10.8616
62,virtual_size,1172.88
62,allocated_size,1776.66
62,color_size,3365.59
62,color_size undo_redo,0
63,paths,2.74928
63,colors,2.32234
63,shadows,6.05594
63,frame_time_ms,11.1276
63,virtual_size,1172.88
63,allocated_size,1776.66
63,color_size,3365.59
63,color_size undo_redo,0
64,paths,2.73613
64,colors,2.3081
64,shadows,6.23923
64,frame_time_ms,11.2835
64,virtual_size,1172.88
64,allocated_size,1776.66
64,color_size,3365.59
64,color_size undo_redo,0
65,paths,3.33517
65,colors,1.99885
65,shadows,6.17552
65,frame_time_ms,11.5095
65,virtual_size,1172.88
65,allocated_size,1776.66
65,color_size,3365.59
65,color_size undo_redo,0
66,paths,2.76275
66,colors,1.94854
66,shadows,6.1184
66,frame_time_ms,10.8297
66,virtual_size,1172.88
66,allocated_size,1776.66
66,color_size,3365.59
66,color_size undo_redo,0
67,paths,2.73408
67,colors,2.23334
67,shadows,6.0977
67,frame_time_ms,11.0651
67,virtual_size,1172.88
